apk_name,active_name,raletive_class,raletive_xml
com.polaz.fxcash,com.polaz.fxcashapp.MenuActivity,android.widget.ImageView,"<node index=""1"" text="""" resource-id="""" class=""android.widget.ImageView"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[198,1021][251,1074]"" /></node>"
com.polaz.fxcash,com.polaz.fxcashapp.MenuActivity,android.widget.TextView,"<node index=""2"" text=""Введите пароль:"" resource-id="""" class=""android.widget.TextView"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[146,1100][934,1215]"" />"
com.polaz.fxcash,com.polaz.fxcashapp.MenuActivity,android.widget.EditText,"<node NAF=""true"" index=""0"" text="""" resource-id=""com.polaz.fxcashapp:id/etPassword"" class=""android.widget.EditText"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""true"" password=""true"" selected=""false"" bounds=""[159,1242][921,1293]"" />"
com.polaz.fxcash,com.polaz.fxcashapp.MenuActivity,android.widget.ImageView,"<node index=""1"" text="""" resource-id="""" class=""android.widget.ImageView"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[198,1241][251,1294]"" /></node>"
com.polaz.fxcash,com.polaz.fxcashapp.MenuActivity,android.widget.CheckBox,"<node index=""0"" text=""Запомнить меня"" resource-id=""com.polaz.fxcashapp:id/chbxSavePassword"" class=""android.widget.CheckBox"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""true"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[146,1320][934,1404]"" /></node>"
com.polaz.fxcash,com.polaz.fxcashapp.MenuActivity,android.widget.TextView,"<node index=""0"" text=""Нет учетной записи?"" resource-id="""" class=""android.widget.TextView"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[272,1535][631,1586]"" />"
com.polaz.fxcash,com.polaz.fxcashapp.AuthActivity,android.widget.ImageView,"<node index=""0"" text="""" resource-id=""android:id/home"" class=""android.widget.ImageView"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[32,84][110,168]"" /></node>"
com.polaz.fxcash,com.polaz.fxcashapp.AuthActivity,android.widget.TextView,"<node index=""0"" text=""FxCash"" resource-id=""android:id/action_bar_title"" class=""android.widget.TextView"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[121,72][277,135]"" />"
com.polaz.fxcash,com.polaz.fxcashapp.AuthActivity,android.widget.TextView,"<node index=""1"" text=""Вход в кабинет"" resource-id=""android:id/action_bar_subtitle"" class=""android.widget.TextView"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[121,128][382,179]"" /></node></node></node></node>"
com.polaz.fxcash,com.polaz.fxcashapp.AuthActivity,android.widget.ScrollView,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ScrollView"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,189][1080,1794]"">"
com.polaz.fxcash,com.polaz.fxcashapp.AuthActivity,android.widget.ImageView,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageView"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[441,436][638,633]"" /></node>"
com.polaz.fxcash,com.polaz.fxcashapp.AuthActivity,android.widget.TextView,"<node index=""0"" text=""Введите имя пользователя:"" resource-id="""" class=""android.widget.TextView"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[146,880][934,995]"" />"
com.polaz.fxcash,com.polaz.fxcashapp.AuthActivity,android.widget.EditText,"<node NAF=""true"" index=""0"" text="""" resource-id=""com.polaz.fxcashapp:id/etLogin"" class=""android.widget.EditText"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""true"" scrollable=""false"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[159,1022][921,1073]"" />"
com.polaz.fxcash,com.polaz.fxcashapp.AuthActivity,android.widget.ImageView,"<node index=""1"" text="""" resource-id="""" class=""android.widget.ImageView"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[198,1021][251,1074]"" /></node>"
com.polaz.fxcash,com.polaz.fxcashapp.AuthActivity,android.widget.TextView,"<node index=""2"" text=""Введите пароль:"" resource-id="""" class=""android.widget.TextView"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[146,1100][934,1215]"" />"
com.polaz.fxcash,com.polaz.fxcashapp.AuthActivity,android.widget.EditText,"<node NAF=""true"" index=""0"" text="""" resource-id=""com.polaz.fxcashapp:id/etPassword"" class=""android.widget.EditText"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""true"" password=""true"" selected=""false"" bounds=""[159,1242][921,1293]"" />"
com.polaz.fxcash,com.polaz.fxcashapp.AuthActivity,android.widget.ImageView,"<node index=""1"" text="""" resource-id="""" class=""android.widget.ImageView"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[198,1241][251,1294]"" /></node>"
com.polaz.fxcash,com.polaz.fxcashapp.AuthActivity,android.widget.CheckBox,"<node index=""0"" text=""Запомнить меня"" resource-id=""com.polaz.fxcashapp:id/chbxSavePassword"" class=""android.widget.CheckBox"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""true"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[146,1320][934,1404]"" /></node>"
com.polaz.fxcash,com.polaz.fxcashapp.AuthActivity,android.widget.TextView,"<node index=""0"" text=""Нет учетной записи?"" resource-id="""" class=""android.widget.TextView"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[272,1535][631,1586]"" />"
com.polaz.fxcash,com.polaz.fxcashapp.HistoryBalanceActivity,android.widget.ImageView,"<node index=""0"" text="""" resource-id=""android:id/home"" class=""android.widget.ImageView"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[32,84][110,168]"" /></node>"
com.polaz.fxcash,com.polaz.fxcashapp.HistoryBalanceActivity,android.widget.TextView,"<node index=""0"" text=""FxCash"" resource-id=""android:id/action_bar_title"" class=""android.widget.TextView"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[121,72][277,135]"" />"
com.polaz.fxcash,com.polaz.fxcashapp.HistoryBalanceActivity,android.widget.TextView,"<node index=""1"" text=""Вход в кабинет"" resource-id=""android:id/action_bar_subtitle"" class=""android.widget.TextView"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[121,128][382,179]"" /></node></node></node></node>"
com.polaz.fxcash,com.polaz.fxcashapp.HistoryBalanceActivity,android.widget.ScrollView,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ScrollView"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[0,189][1080,1794]"">"
com.polaz.fxcash,com.polaz.fxcashapp.HistoryBalanceActivity,android.widget.ImageView,"<node index=""0"" text="""" resource-id="""" class=""android.widget.ImageView"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[441,436][638,633]"" /></node>"
com.polaz.fxcash,com.polaz.fxcashapp.HistoryBalanceActivity,android.widget.TextView,"<node index=""0"" text=""Введите имя пользователя:"" resource-id="""" class=""android.widget.TextView"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[146,880][934,995]"" />"
com.polaz.fxcash,com.polaz.fxcashapp.HistoryBalanceActivity,android.widget.EditText,"<node NAF=""true"" index=""0"" text="""" resource-id=""com.polaz.fxcashapp:id/etLogin"" class=""android.widget.EditText"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""true"" scrollable=""false"" long-clickable=""true"" password=""false"" selected=""false"" bounds=""[159,1022][921,1073]"" />"
com.polaz.fxcash,com.polaz.fxcashapp.HistoryBalanceActivity,android.widget.ImageView,"<node index=""1"" text="""" resource-id="""" class=""android.widget.ImageView"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[198,1021][251,1074]"" /></node>"
com.polaz.fxcash,com.polaz.fxcashapp.HistoryBalanceActivity,android.widget.TextView,"<node index=""2"" text=""Введите пароль:"" resource-id="""" class=""android.widget.TextView"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[146,1100][934,1215]"" />"
com.polaz.fxcash,com.polaz.fxcashapp.HistoryBalanceActivity,android.widget.EditText,"<node NAF=""true"" index=""0"" text="""" resource-id=""com.polaz.fxcashapp:id/etPassword"" class=""android.widget.EditText"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""true"" enabled=""true"" focusable=""true"" focused=""false"" scrollable=""false"" long-clickable=""true"" password=""true"" selected=""false"" bounds=""[159,1242][921,1293]"" />"
com.polaz.fxcash,com.polaz.fxcashapp.HistoryBalanceActivity,android.widget.ImageView,"<node index=""1"" text="""" resource-id="""" class=""android.widget.ImageView"" package=""com.polaz.fxcashapp"" content-desc="""" checkable=""false"" checked=""false"" clickable=""false"" enabled=""true"" focusable=""false"" focused=""false"" scrollable=""false"" long-clickable=""false"" password=""false"" selected=""false"" bounds=""[198,1241][251,1294]"" /></node>"
